Id,SalePrice
1663,371514.3545256584
1664,539283.1767458747
1665,313588.2443680116
1666,342169.8074519222
1667,377738.03560282
1668,341404.732471506
1669,320234.26635139843
1670,349724.04714526224
1671,280642.28664306423
1672,412286.84416890703
1673,298804.11209546786
1674,255193.4346526952
1675,210712.5853678888
1676,210897.23192736495
1677,220454.86521035223
1678,472485.0732623333
1679,389915.66202729975
1680,329482.21076002496
1681,264259.4691069502
1682,335021.1582445126
1683,198415.85885891377
1684,172368.56833746936
1685,173245.42802345962
1686,160099.17197830742
1687,163711.30359404942
1688,182831.83826109685
1689,186296.87513669557
1690,189778.84209345735
1691,178337.97840337653
1692,268337.4879000038
1693,172183.3757437173
1694,174270.90767421457
1695,161660.0690474672
1696,269286.11385226424
1697,173146.69977279298
1698,340794.81687883486
1699,332683.12801237125
1700,274686.8547190832
1701,279723.4664717078
1702,232156.24628639
1703,229551.88806641602
1704,271881.7411971672
1705,256515.25321178813
1706,189553.82986854203
1707,243439.83639007038
1708,203655.31105202727
1709,243751.5912508685
1710,217196.6718688925
1711,279057.44493925734
1712,257940.06425203988
1713,263668.2390433891
1714,227381.09664558596
1715,206728.47474938887
1716,184354.17609126004
1717,170982.984174337
1718,150790.38642543915
1719,221424.93195360666
1720,244718.94623398664
1721,150423.95102571428
1722,118101.92639811232
1723,147160.3306271917
1724,214997.19257889094
1725,239154.50071080122
1726,182765.13638034847
1727,168265.65954044217
1728,152131.33698137838
1729,160069.15143824078
1730,162740.995200083
1731,111445.57538970199
1732,129658.40229202539
1733,119695.43477125536
1734,123533.05773886677
1735,99189.0167645833
1736,94239.01345204271
1737,292579.481705116
1738,276162.4590543861
1739,257599.85546577792
1740,219515.6056806423
1741,190191.85821509024
1742,178824.50397563516
1743,171001.12659100024
1744,326849.1977653649
1745,226287.82966175769
1746,201538.9672335122
1747,226066.5249740231
1748,231059.7999094216
1749,131761.47127766593
1750,131668.93961589795
1751,233409.500250972
1752,113794.93943581078
1753,158283.56424308324
1754,197041.42082844744
1755,165170.02560299647
1756,146219.16006390844
1757,118943.13666291023
1758,138339.08262237278
1759,160564.96693207335
1760,161654.10847584764
1761,150965.72733824828
1762,190389.48674423376
1763,186556.81579795608
1764,114239.87150348618
1765,185057.45231997175
1766,191479.20155227906
1767,233854.85040353134
1768,141310.71873800864
1769,163299.60266716045
1770,157430.93779825477
1771,122652.21581894963
1772,144840.93702322978
1773,109103.25844603078
1774,152816.93074128893
1775,143131.7647594608
1776,134138.38700160524
1777,104446.65610840695
1778,157355.94554392004
1779,135580.14414875675
1780,151017.6105820994
1781,128336.52384970686
1782,77497.6549511929
1783,140619.21590750443
1784,100779.86371004453
1785,131604.5604705835
1786,142347.9728933731
1787,158480.63288544875
1788,48147.7477276444
1789,113487.94184970309
1790,63029.86701540463
1791,199875.9827683902
1792,162873.75491247117
1793,121542.8411872465
1794,169657.78991995985
1795,137639.81786746776
1796,135327.68399144942
1797,121016.03528540465
1798,125316.4173309377
1799,104307.04783377657
1800,124080.27099361701
1801,124011.33110468439
1802,114008.95375819167
1803,160676.005228861
1804,124543.10733569821
1805,134529.0040401359
1806,131294.4404115394
1807,143109.27629654075
1808,122135.15687491186
1809,136744.75109316676
1810,141113.5864818995
1811,166946.82772404794
1812,113549.80888287199
1813,127701.03863815498
1814,103900.38233402336
1815,36415.55883413635
1816,110144.02923373342
1817,119271.21804348938
1818,166565.65738035564
1819,123161.60850281245
1820,37609.52694128186
1821,98203.44901451108
1822,154953.5539042995
1823,39148.37075479387
1824,146232.23078671272
1825,149584.98462583486
1826,101228.07343168324
1827,112165.54161196353
1828,145338.41904026538
1829,131915.77718643215
1830,157469.8309162102
1831,153477.24777758657
1832,60822.18345392402
1833,148666.64619351376
1834,122945.93882825086
1835,116668.07628131076
1836,143361.72700318845
1837,88106.97662678245
1838,127644.1448520089
1839,97572.58755638567
1840,154487.99117987358
1841,129611.86010559683
1842,72429.6985960725
1843,139972.93937399157
1844,144477.08036699123
1845,153067.7522455037
1846,151580.993632833
1847,166537.45368318912
1848,31212.130861552316
1849,97990.5360679999
1850,118862.00168269675
1851,157754.14568219613
1852,105760.15403237124
1853,124881.50672750792
1854,173616.26665380225
1855,158154.74306863686
1856,216422.01957879914
1857,115556.8660148778
1858,152723.5679335225
1859,114233.35101221572
1860,153690.1608376638
1861,113116.14948571415
1862,300898.7002511616
1863,288844.84824788535
1864,288871.540530266
1865,345947.6074428371
1866,316896.17720135127
1867,212998.20483821596
1868,302872.18984385266
1869,207615.1359893951
1870,217273.68417643243
1871,265694.0238621832
1872,172734.50964842876
1873,246680.7743662165
1874,134216.86572173296
1875,184860.05537879036
1876,190970.77461190103
1877,209300.76085374982
1878,191289.4870290798
1879,134022.36503734486
1880,128359.75432114385
1881,248928.95210469502
1882,234752.3592967277
1883,188293.8598174177
1884,205990.49590313924
1885,229733.76008845284
1886,299340.43070747517
1887,220182.06136429892
1888,259038.02401762176
1889,167538.00268461532
1890,99295.85919702437
1891,104913.73061477777
1892,103815.24524444703
1893,136289.12796190323
1894,121629.85126084031
1895,143593.61348139832
1896,127686.73705825664
1897,122571.26386570721
1898,107598.65064838703
1899,171481.7557150285
1900,149427.11848056677
1901,197517.8408815586
1902,178814.31445215538
1903,204850.0937249905
1904,150191.21851746738
1905,194391.22744176688
1906,128656.33692220051
1907,234863.82040580513
1908,116160.93868100725
1909,133757.35147005168
1910,121293.22787366167
1911,228418.00305803923
1912,326608.1362491329
1913,161938.14807554276
1914,53780.73058601562
1915,333563.30607754854
1916,51876.040534304804
1917,238997.10702077707
1918,130898.76861172798
1919,163963.57503794064
1920,156319.6762650048
1921,368989.110176467
1922,327180.05158457323
1923,234579.60176274076
1924,235794.04823131207
1925,208734.98835835478
1926,369167.1838167858
1927,129577.82132577256
1928,161079.57824974332
1929,121916.18688214815
1930,119328.0378838235
1931,125849.73497240955
1932,118334.26198304351
1933,182961.5498000856
1934,182967.16998553916
1935,161105.13553648954
1936,203970.98313036247
1937,171698.50202226464
1938,169548.8999449237
1939,295174.8214700045
1940,204036.61953092413
1941,165508.9076866497
1942,164290.03888913547
1943,237132.06048617477
1944,371961.4496602613
1945,396627.9943786446
1946,149064.32930958783
1947,107362.76728002378
1948,182791.77342541981
1949,219320.2532403035
1950,183833.88784850482
1951,264507.0762615452
1952,219232.68638814345
1953,179066.6413830917
1954,182605.5788032749
1955,136957.24472572817
1956,290076.67799460504
1957,155953.97708617954
1958,253433.62838802335
1959,131508.75603563664
1960,84581.51201147877
1961,124203.2093862677
1962,91698.00839583168
1963,105148.56636797241
1964,101563.7030339489
1965,133607.9291666292
1966,136026.41164012346
1967,334613.0726906678
1968,418425.1958826514
1969,381135.141526163
1970,405320.84016261436
1971,438296.833233373
1972,378668.6760832531
1973,287121.9166585732
1974,340631.18129449873
1975,484787.94884829933
1976,288421.0658034978
1977,387260.9841929483
1978,361424.73775910295
1979,301045.927342443
1980,206041.39907405584
1981,344378.2424436208
1982,226582.81441944872
1983,207598.34851813735
1984,179103.89123463188
1985,227935.16908868507
1986,204659.72296669858
1987,205540.18420745782
1988,169593.38194290118
1989,189727.26570558175
1990,207941.47155923885
1991,236747.50109416049
1992,221923.5102602637
1993,168997.0988661534
1994,235803.55967421946
1995,176060.85835439467
1996,284801.85353801516
1997,307338.0923587959
1998,328901.1301044752
1999,319324.6409861647
2000,323628.55850929266
2001,283246.71548937925
2002,259726.74232489872
2003,239745.61190824
2004,286404.2936768412
2005,245506.20184786
2006,221232.35270477738
2007,243500.6300573327
2008,241309.91619353415
2009,205728.82673925557
2010,190988.27510708338
2011,127962.29602083308
2012,176094.97938609112
2013,177072.03249514767
2014,183569.3183517144
2015,218574.41150710767
2016,192946.27815817355
2017,203866.4621123192
2018,98133.30133284384
2019,133774.24360311835
2020,84534.05947226996
2021,97410.16509226256
2022,229614.52119279536
2023,147147.41940287536
2024,293111.8873061683
2025,357043.2413370273
2026,167284.74681231205
2027,151078.22956606874
2028,158837.84749810828
2029,166164.1301891692
2030,246506.06340268522
2031,240022.1376092803
2032,252319.30863997864
2033,233188.482373517
2034,177958.01263109746
2035,231133.4961861854
2036,195779.6153662753
2037,214420.86977076752
2038,288886.42003143637
2039,238372.6588135095
2040,326651.00741947617
2041,267359.48026108963
2042,208624.39873162797
2043,183878.19386037625
2044,169505.33827003895
2045,208995.27454042144
2046,154626.2948770502
2047,137441.58865499368
2048,134152.3893189059
2049,133989.1857364677
2050,165147.3705360772
2051,97629.26516378578
2052,108727.7095815792
2053,139773.4053779156
2054,85350.86647463695
2055,166119.97539765644
2056,125239.8314550874
2057,89874.7760337413
2058,211470.84444415802
2059,122986.53685714013
2060,184069.67370511056
2061,166284.76832901873
2062,124419.05009665992
2063,111337.87588872854
2064,137745.47749011486
2065,84504.17536412668
2066,173091.31395054318
2067,87973.5457794799
2068,151861.30775984365
2069,94731.88921013474
2070,113229.7191573045
2071,95822.45481925085
2072,138966.71260782646
2073,123947.4193880012
2074,175364.52478762995
2075,165104.7385346921
2076,122808.61947312742
2077,161619.4369326115
2078,127411.2478435142
2079,125842.99361981277
2080,119426.68712679471
2081,127418.77525871817
2082,139160.91462895973
2083,157361.9027978063
2084,107759.14528604329
2085,109294.24159439362
2086,102780.99098638108
2087,108258.44978318713
2088,100529.07581303944
2089,78392.55962003546
2090,120147.56882506772
2091,107807.3561833644
2092,125921.39628414076
2093,125899.65029851533
2094,133296.7744825665
2095,176847.35615216068
2096,82537.59471269022
2097,98945.2692581272
2098,164404.482218098
2099,33042.349135442055
2100,46309.96934196714
2101,119544.85850462515
2102,123167.874708332
2103,93501.44499555649
2104,134725.40192734008
2105,149216.9382156463
2106,41354.06199822831
2107,189977.8565708868
2108,111749.16845426254
2109,114471.33586878609
2110,128172.30879265838
2111,165650.9386395733
2112,142696.56344952178
2113,122353.4493268911
2114,111470.9497067309
2115,177570.59890707082
2116,132644.55674627225
2117,151393.7921120224
2118,121208.31473417953
2119,119347.78775011376
2120,85340.12628158508
2121,95593.66871947539
2122,115225.32726659544
2123,74836.88030329545
2124,169265.07081821514
2125,121284.96730812569
2126,156212.87450612418
2127,164707.47744071437
2128,132691.5565766676
2129,71027.8426187603
2130,147023.37613464682
2131,134300.14616841462
2132,115908.47875509562
2133,131154.37649386365
2134,111630.60787767952
2135,98081.65074852016
2136,65233.109694510116
2137,112834.79529883096
2138,131864.49973453057
2139,142568.9039212811
2140,142802.19366158836
2141,158664.4374117985
2142,124203.30425378017
2143,153241.1397433281
2144,140921.7381811624
2145,142644.15338978416
2146,191190.16509096767
2147,138976.70327255537
2148,126346.60550373537
2149,134554.878837561
2150,227745.91908032505
2151,127472.70890168275
2152,202794.59289231861
2153,193467.30334209662
2154,103989.73823506525
2155,136395.28992802952
2156,276875.33573731035
2157,232388.51510005386
2158,242014.25372592465
2159,228195.30139410042
2160,186809.05934220343
2161,225500.60183728382
2162,372271.10429323313
2163,340183.3995591672
2164,253570.36809978506
2165,203801.61623530823
2166,149887.11570707452
2167,222102.53739058936
2168,190401.24222573452
2169,190752.6226680138
2170,217759.04255504522
2171,145739.87403451232
2172,138899.99550252908
2173,180201.68781782815
2174,224013.60388824064
2175,269047.88034930965
2176,320728.3768456632
2177,244636.06451770465
2178,210894.15536578384
2179,124776.67257771431
2180,222637.72432831756
2181,191238.95521265117
2182,219974.49164897227
2183,189567.83860742103
2184,121387.91186924395
2185,104511.00146718475
2186,158469.74709038588
2187,145277.2772614801
2188,156015.56460924482
2189,302117.22026666603
2190,92121.79926388816
2191,61193.53020096652
2192,93175.38180679153
2193,121617.36245851242
2194,103418.67160021816
2195,105239.52300329204
2196,122247.39633449854
2197,123790.04981867259
2198,161883.77373066824
2199,158350.88701218215
2200,144607.5073707807
2201,142296.94769069087
2202,208227.6682833851
2203,147235.03529198852
2204,190757.56792078982
2205,132240.76328534994
2206,155003.5947164459
2207,231450.55511276424
2208,261076.59503580024
2209,267960.7900853397
2210,125957.4527378158
2211,121800.80178974988
2212,123748.99004361208
2213,106766.71800292504
2214,122001.28697324346
2215,100304.02169501339
2216,165712.1801499452
2217,86675.28323785798
2218,61843.54677752964
2219,36757.059736652416
2220,13176.721803704859
2221,333732.1797149078
2222,303246.7323191812
2223,294418.15541226836
2224,200122.35278479522
2225,105680.08949051658
2226,184851.511993806
2227,194997.90510811086
2228,292682.4851665051
2229,252796.29376410856
2230,152272.91830439097
2231,218521.91771704482
2232,171286.81752285152
2233,191424.14127553976
2234,254000.11261098355
2235,238169.58759786084
2236,253402.66166025575
2237,318613.34166356083
2238,186359.72243100137
2239,116535.00869614398
2240,149484.97902686708
2241,131569.78417670482
2242,124313.63833728747
2243,116333.41465558705
2244,104316.18995304685
2245,123091.75581548817
2246,138988.23163901118
2247,124221.18399121612
2248,122266.3222699574
2249,118297.02368226065
2250,123898.89386625309
2251,88556.49800507154
2252,195733.4431816897
2253,159940.3459562848
2254,172165.0650707041
2255,186328.74221280357
2256,174182.98744037386
2257,211381.05254582956
2258,145842.81527661684
2259,168541.05478858028
2260,134421.51339730353
2261,218240.00460821227
2262,252223.91081961582
2263,376229.73635122937
2264,475555.78795292426
2265,156189.26883094595
2266,318555.0745546231
2267,412837.1369740503
2268,485340.24240541214
2269,143084.57855914556
2270,184088.64201385807
2271,218546.1211644793
2272,185252.85402030882
2273,151660.13928661426
2274,174804.69845720695
2275,160086.18703764875
2276,204364.3551810626
2277,181871.8582349501
2278,149886.02636062296
2279,116931.44980176445
2280,104234.80039372982
2281,148885.0107697287
2282,170458.61398901045
2283,110776.83940451848
2284,107019.11463429348
2285,151179.81270609528
2286,118495.28092714527
2287,375251.5832701905
2288,314194.07751921564
2289,363617.28453645995
2290,434244.96476017474
2291,357357.8556053208
2292,412031.9741017899
2293,457058.82974314224
2294,390625.3323539379
2295,466658.1789309558
2296,293657.9229543875
2297,368345.8329609466
2298,360562.3539821933
2299,342278.15683452226
2300,350070.59778074326
2301,335871.00231842115
2302,266739.57953002746
2303,253083.9815707812
2304,267325.1256169833
2305,219599.59374357015
2306,208702.47955685342
2307,210286.41964008997
2308,223518.84878046636
2309,288825.04987630656
2310,223399.63858422358
2311,215788.3267257117
2312,191790.03524548083
2313,169636.8429362604
2314,183980.12604755373
2315,182469.11910460854
2316,200894.67331973708
2317,198151.400070198
2318,188591.68818577786
2319,191744.88628552598
2320,184329.6694548619
2321,236977.51244420942
2322,200763.82462406217
2323,203440.41867689183
2324,175060.28066914575
2325,214254.83510788146
2326,177696.6085032426
2327,199182.35761932342
2328,222022.5628868827
2329,179770.2397335925
2330,171801.42223650287
2331,348421.6713843823
2332,404490.36468800355
2333,329423.44811890763
2334,280216.46965400665
2335,304201.4637160902
2336,324697.65675547824
2337,204132.24026226427
2338,256458.59718762315
2339,215708.08419930527
2340,390172.29437716305
2341,212939.62473370077
2342,228980.51576525136
2343,224607.83484697936
2344,219657.6225204043
2345,226001.8102697552
2346,214790.74484394304
2347,207328.09952646552
2348,254834.48752367788
2349,205681.31141306157
2350,308850.8214536082
2351,260703.66233507323
2352,246292.2870358798
2353,252384.75400603865
2354,160828.87501614843
2355,158604.41079474194
2356,143128.5106819576
2357,187726.93144717836
2358,203998.0163579639
2359,117945.86889532709
2360,105346.92668777355
2361,154780.58206773375
2362,273014.1756188639
2363,128361.51280483871
2364,158402.77406990808
2365,204519.49031921988
2366,185964.27902037546
2367,213578.64720528224
2368,229138.75045061845
2369,219487.0922419288
2370,160220.31080765603
2371,164493.20514018636
2372,199793.93440284592
2373,309058.5816446239
2374,323047.2334472501
2375,246221.06121341826
2376,307595.47442682646
2377,354758.14071538614
2378,136329.0828659581
2379,221951.41505921783
2380,136786.74938996497
2381,162842.19571741752
2382,203048.63944691292
2383,190678.7690101521
2384,237517.82820648013
2385,154269.71588392148
2386,126809.57381088915
2387,129602.02878743887
2388,98962.77459228516
2389,123772.93012260832
2390,144367.376631759
2391,149879.19906229654
2392,125760.3663732612
2393,162855.1894144928
2394,143573.60646492045
2395,205240.19297519082
2396,132063.69772323838
2397,219193.68066991307
2398,115643.81984600227
2399,68333.53778817586
2400,51325.24117542838
2401,141541.95518434176
2402,128643.76739820279
2403,147214.1286566935
2404,147047.89676475804
2405,147798.81895306322
2406,147310.89365020313
2407,111965.65010673157
2408,127758.98017917632
2409,101155.21096584364
2410,185737.34736300074
2411,111003.33445027936
2412,156240.76933447854
2413,120273.68446171947
2414,147690.47967018664
2415,134808.94243472337
2416,136427.33875757433
2417,145465.95809365914
2418,140386.9924320106
2419,114968.50023512915
2420,123974.3921335463
2421,152662.10728058126
2422,102044.28240802581
2423,120387.30842031888
2424,134686.05517382873
2425,235950.96254550864
2426,134416.30709752545
2427,142488.501551338
2428,190827.2230219366
2429,95119.06359687413
2430,123955.51053282677
2431,88350.117272384
2432,150151.5406249439
2433,151471.80005088018
2434,141623.9640730354
2435,170733.41731470404
2436,110215.73545850115
2437,98383.61696249596
2438,107120.81834924826
2439,92954.82460731198
2440,123182.33404744673
2441,93084.10593968409
2442,95280.89585929632
2443,143757.67513886292
2444,124385.86808955646
2445,73890.0688514841
2446,138136.02002301812
2447,194202.39257354685
2448,127264.58208744542
2449,107106.30191605573
2450,152480.7587683414
2451,113349.76947799476
2452,196269.84139538393
2453,83556.4182585295
2454,115907.74656464462
2455,109195.74806010583
2456,170782.85224208178
2457,140330.3219181951
2458,142857.90717744548
2459,118131.58753168338
2460,137332.3350548906
2461,119834.66339934606
2462,130477.15995336836
2463,132897.79975142004
2464,195851.97558226192
2465,143397.79536980006
2466,114373.1450265852
2467,115963.65535008069
2468,92270.66067531996
2469,92866.8350015973
2470,208159.49106102926
2471,220285.60985682742
2472,190576.51695283933
2473,130734.27175247937
2474,65093.72336192522
2475,220101.4455151154
2476,114637.4846628987
2477,122687.29645681113
2478,149987.58804043825
2479,101150.98576863762
2480,156332.96721741545
2481,121435.84406590881
2482,111058.56915713765
2483,94911.16072721
2484,121695.10668580141
2485,130649.20038932841
2486,164592.27421362523
2487,179530.31027257908
2488,165515.58442347497
2489,161695.82981631055
2490,132654.88491529855
2491,70586.75010237156
2492,180376.85273257352
2493,144013.70355184062
2494,148900.291845734
2495,76657.37133834965
2496,221204.82263180707
2497,168048.43155839178
2498,114928.87875659193
2499,89715.69737425842
2500,106884.1551967914
2501,142422.9036816355
2502,141099.56720107025
2503,90841.07292376435
2504,187468.81933184795
2505,220272.6844353258
2506,253070.40126214654
2507,291464.324727266
2508,246264.68559670984
2509,204955.21318938804
2510,202086.7382833663
2511,175185.6533081635
2512,215079.21783911635
2513,218628.12171167566
2514,329300.55340294924
2515,160002.00870330224
2516,163394.39892817847
2517,146000.37052572786
2518,140569.10096114397
2519,247452.90536339604
2520,221871.85421194113
2521,187682.8720731053
2522,222644.7752271602
2523,110747.7238776827
2524,136670.35292566626
2525,155606.92934747087
2526,163050.07030213403
2527,111310.19490233494
2528,149526.47587696393
2529,34600.7057629457
2530,125430.12466552958
2531,267959.4553686888
2532,220429.78012250434
2533,199442.23206537217
2534,248261.2495649818
2535,283452.3096104793
2536,226263.5027251643
2537,255814.00034984108
2538,188340.87273810536
2539,184906.9728071296
2540,188654.74064897362
2541,176047.45572212525
2542,163456.5539204718
2543,108829.89920597035
2544,116497.62853715452
2545,129899.47580632882
2546,129472.59779513045
2547,150959.80914887402
2548,168109.47296376852
2549,150114.26282708393
2550,717095.0848314135
2551,142398.01259708777
2552,128507.9326785293
2553,57240.693723744946
2554,88299.15882527072
2555,98742.80131509027
2556,98805.72405906592
2557,106070.15520717704
2558,183019.50040372636
2559,167612.93891394942
2560,155472.67468203744
2561,145128.77585919003
2562,158028.07089501445
2563,161898.36360580462
2564,189001.75091928826
2565,152184.69177639403
2566,178962.90910446376
2567,145349.99522262078
2568,224950.98789329443
2569,221655.4143725813
2570,113645.33288799715
2571,205130.44198317965
2572,166191.1485828138
2573,229663.6541002543
2574,288253.37845959247
2575,145899.8994973267
2576,224920.39180731552
2577,178192.76983731927
2578,75435.92898999155
2579,14375.47056274407
2580,100765.25880950037
2581,124959.76059719501
2582,136803.3080712019
2583,300426.4275340154
2584,169499.43433812424
2585,179248.69268136634
2586,218788.68739458162
2587,198132.13312848227
2588,140473.08663569542
2589,140356.50299815752
2590,200595.09023863787
2591,236251.7769411984
2592,224476.73607626522
2593,248374.00532095612
2594,178943.13283181028
2595,215840.89501417847
2596,290880.2202574258
2597,199365.187037769
2598,274336.35745370167
2599,394761.89473512175
2600,147674.08242588956
2601,121381.55569434643
2602,66649.72085945203
2603,99963.21969129157
2604,87454.53108757455
2605,63268.558508393355
2606,140325.19977945788
2607,197441.60913830833
2608,194323.51082786033
2609,146642.72942534264
2610,114916.41656319506
2611,230494.53646162536
2612,146433.37101169862
2613,114557.34705572668
2614,104307.79341080843
2615,152700.28416541824
2616,154084.3800831252
2617,205257.53918737895
2618,192964.9833538736
2619,207524.1431994096
2620,184829.33191556588
2621,176189.20201220177
2622,177578.77369225968
2623,239103.08562873479
2624,288605.03446388675
2625,309155.5101841019
2626,164812.87860690756
2627,176543.91014010715
2628,462404.97274764127
2629,491965.65060181625
2630,399426.4536271504
2631,447708.82871537714
2632,418862.5860634054
2633,334148.3405550128
2634,412833.1075400462
2635,130176.65324764163
2636,168086.57939121092
2637,201335.0817408621
2638,271213.3641825963
2639,193318.5781283204
2640,150750.31859823992
2641,93973.20589538733
2642,176831.7709408881
2643,106588.8909714726
2644,119991.1028146838
2645,103559.00447576912
2646,90729.41009476292
2647,104532.24351391534
2648,151227.9717765
2649,143239.44251097227
2650,133443.6496957494
2651,129263.1927863023
2652,394485.1247501747
2653,268290.6645490234
2654,297717.1374811769
2655,405979.73953444953
2656,323475.3474774923
2657,357662.6314263542
2658,345444.416882726
2659,348684.663686036
2660,365529.1138474754
2661,372358.02367319504
2662,376982.66822495684
2663,283143.1066998412
2664,279643.4981299549
2665,344067.2352684189
2666,300009.58962639933
2667,183936.568450668
2668,191027.80030150746
2669,194619.11963271152
2670,274823.6974406071
2671,192942.703924219
2672,193303.119918728
2673,201588.30976160185
2674,196571.72609045252
2675,185725.17038723826
2676,189844.06478869764
2677,201197.67640554055
2678,239765.97992996697
2679,280391.07572383806
2680,289185.5396265463
2681,405360.5299448526
2682,317702.0584691247
2683,475484.55303555226
2684,329038.8399330814
2685,352062.2136287686
2686,261243.256721518
2687,316638.20221882884
2688,218100.56263807847
2689,213153.2977664906
2690,379444.24653700343
2691,199582.99963620363
2692,159012.94997872098
2693,205849.53045859502
2694,145711.5982756114
2695,198286.1563417525
2696,179423.69223354128
2697,184272.4934522832
2698,200091.27189387893
2699,166084.74803948286
2700,141212.13381420844
2701,126361.42696643958
2702,81935.21927562577
2703,92415.98932155292
2704,150301.52498779306
2705,105602.69134214672
2706,73026.41116062866
2707,94019.59792397241
2708,140683.81988717895
2709,120106.08300909109
2710,129118.46335982159
2711,298406.50497753546
2712,441358.1699010271
2713,160965.86645580723
2714,140770.46676014655
2715,178220.7031817732
2716,124234.23322841327
2717,193257.09882125782
2718,217405.24542167282
2719,143505.4370320373
2720,170786.36391727568
2721,123385.76513080881
2722,149222.05289087363
2723,142399.16658289323
2724,113701.8504866811
2725,118441.83711452328
2726,146165.75512196368
2727,188032.30054645683
2728,169414.71385475632
2729,143121.63283373392
2730,144906.98874844762
2731,130807.7095933652
2732,139179.69643687294
2733,156451.41228395316
2734,126238.37961455749
2735,134493.20445944462
